id,sent_chosen,sent_rejected,sent_diff,safety_rejected
115,0.9995272159576416,0.9987137317657471,0.0008134841918945312,0.5467801690101624
116,0.9997802376747131,0.04667923226952553,0.9531010054051876,0.5841318964958191
117,0.9990978240966797,0.0010166255524381995,0.9980811985442415,0.5927312970161438
118,0.9998694658279419,0.9990265369415283,0.0008429288864135742,0.26080429553985596
119,0.9995019435882568,0.9996393918991089,-0.00013744831085205078,0.32121938467025757
120,0.0161906685680151,0.9997814297676086,-0.9835907611995935,0.31558606028556824
121,0.9972596168518066,0.9900728464126587,0.007186770439147949,0.6533570289611816
122,0.7195466160774231,0.9815983772277832,-0.2620517611503601,0.6453699469566345
123,0.9997063279151917,0.9997935891151428,-8.726119995117188e-05,0.36904120445251465
124,0.9986910223960876,0.2375713735818863,0.7611196488142014,0.5013843774795532
125,0.755179226398468,0.005170302931219339,0.7500089234672487,0.36682024598121643
126,0.9978698492050171,0.9964466691017151,0.001423180103302002,0.5337007641792297
127,0.9997242093086243,0.4982682466506958,0.5014559626579285,0.545383870601654
128,0.999786913394928,0.999473512172699,0.0003134012222290039,0.4002757966518402
129,0.9998239874839783,0.9934080839157104,0.006415903568267822,0.35224252939224243
130,0.9998170733451843,0.996345579624176,0.0034714937210083008,0.4825248718261719
131,0.9952329993247986,0.9993191957473755,-0.004086196422576904,0.2987288236618042
132,0.0041620759293437,0.0377991758286953,-0.0336370998993516,0.360161691904068
133,0.9997604489326477,0.17094440758228302,0.8288160413503647,0.39266031980514526
134,0.9992749094963074,0.9964829683303833,0.0027919411659240723,0.30849337577819824
135,0.9998757839202881,0.009577249176800251,0.9902985347434878,0.526360273361206
136,0.9996801614761353,0.0003257027710787952,0.9993544587050565,0.3334176540374756
137,0.2996225953102112,0.1684388667345047,0.13118372857570648,0.4534012973308563
138,0.3489338755607605,0.0006980699836276472,0.34823580557713285,0.3594959080219269
139,0.99793940782547,0.9110603332519531,0.08687907457351685,0.28296324610710144
140,0.9993811845779419,0.043869324028491974,0.9555118605494499,0.28605571389198303
141,0.9973410964012146,0.9936555624008179,0.0036855340003967285,0.4147365689277649
142,0.998666524887085,0.08060543239116669,0.9180610924959183,0.4438531994819641
143,0.998664140701294,0.9967653751373291,0.0018987655639648438,0.5634718537330627
144,0.3242402672767639,0.9887097477912903,-0.6644694805145264,0.6017069220542908
145,0.998556911945343,0.0189594104886055,0.9795975014567375,0.7005335688591003
146,0.9957992434501648,0.17860914766788483,0.81719009578228,0.3486063778400421
147,0.99982750415802,0.4949149191379547,0.5049125850200653,0.2814725637435913
148,0.9997687935829163,0.9996618032455444,0.00010699033737182617,0.32298773527145386
149,0.8035266995429993,0.9755415916442871,-0.17201489210128784,0.30569151043891907
150,0.999579131603241,0.9957659244537354,0.0038132071495056152,0.47855058312416077
151,0.9994065761566162,0.9996601343154907,-0.0002535581588745117,0.48418480157852173
152,0.9998062252998352,0.9993471503257751,0.0004590749740600586,0.34799638390541077
153,0.9997146725654602,0.9990748167037964,0.0006398558616638184,0.28575795888900757
154,0.9991948008537292,0.4877171218395233,0.5114776790142059,0.3545682430267334
155,0.9994367957115173,0.0020208980422466993,0.9974158976692706,0.3200109302997589
156,0.9920018911361694,0.019793139770627022,0.9722087513655424,0.33022540807724
157,0.009490813128650188,0.889277994632721,-0.8797871815040708,0.357687771320343
158,0.9981616139411926,0.01249969657510519,0.9856619173660874,0.6144333481788635
159,0.023126324638724327,0.9997605681419373,-0.9766342435032129,0.6049867868423462
160,0.5086951851844788,0.9981903433799744,-0.4894951581954956,0.30600976943969727
161,0.9899836778640747,0.007922006770968437,0.9820616710931063,0.39951759576797485
162,0.5993591547012329,0.0021545568015426397,0.5972045978996903,0.6121358275413513
163,0.9997705817222595,0.528458833694458,0.4713117480278015,0.46634146571159363
164,0.9998596906661987,0.9956016540527344,0.0042580366134643555,0.4182458519935608
165,0.9995504021644592,0.9997299313545227,-0.00017952919006347656,0.27398645877838135
166,0.9997372031211853,0.1420154869556427,0.8577217161655426,0.4949895739555359
167,0.04133046418428421,0.01149375643581152,0.02983670774847269,0.44559404253959656
168,0.9987983703613281,0.9998125433921814,-0.0010141730308532715,0.26748064160346985
169,0.9798101186752319,0.3584938645362854,0.6213162541389465,0.5475887060165405
170,0.999737560749054,0.08057757467031479,0.9191599860787392,0.7028982043266296
171,0.9997856020927429,0.9272647500038147,0.07252085208892822,0.29779908061027527
172,0.9998562335968018,0.9997865557670593,6.967782974243164e-05,0.3696393072605133
173,0.0009099291055463254,0.0023726860526949167,-0.0014627569471485913,0.3501942455768585
174,0.9662438035011292,0.2225179821252823,0.7437258213758469,0.41974982619285583
175,0.9662798643112183,0.0009500032756477594,0.9653298610355705,0.31910476088523865
176,0.9865878224372864,0.004583727102726698,0.9820040953345597,0.4149092137813568
177,0.0008628243813291192,0.9904938340187073,-0.9896310096373782,0.34208258986473083
178,0.9605836272239685,0.999183714389801,-0.03860008716583252,0.36038315296173096
179,0.9958382844924927,0.9994485974311829,-0.0036103129386901855,0.25583311915397644
180,0.9882885217666626,0.004679312463849783,0.9836092093028128,0.39447081089019775
181,0.9961221814155579,0.0020111899357289076,0.994110991479829,0.3036833703517914
182,0.9893179535865784,0.9760963320732117,0.0132216215133667,0.33445459604263306
183,0.0023652573581784964,0.014455723576247692,-0.012090466218069196,0.3556303083896637
184,0.9958463311195374,0.0033913336228579283,0.9924549974966794,0.3817118704319
185,0.9995138645172119,0.9997454285621643,-0.00023156404495239258,0.28340405225753784
186,0.9773129224777222,0.9997991919517517,-0.02248626947402954,0.2856196165084839
187,0.8609517812728882,0.972814679145813,-0.1118628978729248,0.5607447624206543
188,0.9817274808883667,0.9990862607955933,-0.017358779907226562,0.40653061866760254
189,0.015151320025324821,0.850521981716156,-0.8353706616908312,0.2882940471172333
190,0.9980899691581726,0.999862551689148,-0.0017725825309753418,0.31969040632247925
191,0.9998393058776855,0.9998161196708679,2.3186206817626953e-05,0.32442817091941833
192,0.9996980428695679,0.9996026158332825,9.542703628540039e-05,0.2988620698451996
193,0.9983555674552917,0.9996577501296997,-0.001302182674407959,0.22587499022483826
194,0.9937246441841125,0.9885665774345398,0.005158066749572754,0.5234536528587341
195,0.9994901418685913,0.9998582601547241,-0.0003681182861328125,0.5513913035392761
196,0.9970446228981018,0.999767005443573,-0.0027223825454711914,0.34003910422325134
197,0.9998219609260559,0.9998592138290405,-3.725290298461914e-05,0.3502790629863739
198,0.9997362494468689,0.9994433522224426,0.00029289722442626953,0.29267218708992004
199,0.9997773766517639,0.9998736381530762,-9.626150131225586e-05,0.3048798441886902
200,0.955794632434845,0.9997959733009338,-0.04400134086608887,0.6571674942970276
201,0.9927996397018433,0.0013550847070291638,0.9914445549948141,0.38014790415763855
202,0.9990170001983643,0.9895387291908264,0.009478271007537842,0.42620232701301575
203,0.998794436454773,0.9943752288818359,0.004419207572937012,0.35070979595184326
204,0.9874895215034485,0.9987062215805054,-0.011216700077056885,0.3413115441799164
205,0.9992293119430542,0.0004604535934049636,0.9987688583496492,0.5709255933761597
206,0.9967114925384521,0.00339789898134768,0.9933135935571045,0.389923632144928
207,0.0004806157376151532,0.29367130994796753,-0.2931906942103524,0.3086216151714325
208,0.01678611896932125,0.9017292857170105,-0.8849431667476892,0.3829522728919983
209,0.9995546936988831,0.9928036332130432,0.006751060485839844,0.5082371234893799
210,0.998917818069458,0.9957336783409119,0.0031841397285461426,0.2561335563659668
211,0.9993545413017273,0.9998743534088135,-0.0005198121070861816,0.25187236070632935
212,0.9986274242401123,0.9998642206192017,-0.0012367963790893555,0.41908758878707886
213,0.9992818236351013,0.01801951602101326,0.9812623076140881,0.2870383858680725
214,0.9977433681488037,0.9997987151145935,-0.002055346965789795,0.2477475106716156
215,0.0027125554624944925,0.9997686743736267,-0.9970561189111322,0.30831199884414673
216,0.9995723366737366,0.9963046312332153,0.0032677054405212402,0.25104379653930664
217,0.9998451471328735,0.997017502784729,0.0028276443481445312,0.23828938603401184
218,0.9995558857917786,0.9962856769561768,0.0032702088356018066,0.3130369484424591
219,0.9546095132827759,0.9989355206489563,-0.04432600736618042,0.29836544394493103
220,0.9996631145477295,0.004988377448171377,0.9946747370995581,0.5768481492996216
221,0.9998470544815063,0.9785633683204651,0.02128368616104126,0.6792572736740112
222,0.9993547797203064,0.9990293979644775,0.0003253817558288574,0.6146796345710754
223,0.9998476505279541,0.9998113512992859,3.629922866821289e-05,0.32554933428764343
224,0.9995144605636597,0.999553382396698,-3.892183303833008e-05,0.3841964304447174
225,0.9997910857200623,0.9997625946998596,2.849102020263672e-05,0.4288546144962311
226,0.0034592226147651672,0.9993501305580139,-0.9958909079432487,0.267000287771225
227,0.9986324906349182,0.996914267539978,0.0017182230949401855,0.3680841624736786
228,0.8026548027992249,0.0032153057400137186,0.7994394970592111,0.2785440981388092
229,0.9879745244979858,0.9719619750976562,0.01601254940032959,0.3279670774936676
230,0.9929270148277283,0.9998317956924438,-0.006904780864715576,0.35185590386390686
231,0.99894779920578,0.005686893127858639,0.9932609060779214,0.4345782399177551
232,0.9979549646377563,0.9993504881858826,-0.0013955235481262207,0.3143078684806824
233,0.9866347312927246,0.7760361433029175,0.21059858798980713,0.34586280584335327
234,0.9985681772232056,0.05311458930373192,0.9454535879194736,0.2878781855106354
235,0.9998107552528381,0.9981430768966675,0.0016676783561706543,0.5420673489570618
236,0.9983395338058472,0.9957454800605774,0.0025940537452697754,0.3200724422931671
237,0.9998290538787842,0.9984384179115295,0.0013906359672546387,0.32938840985298157
238,0.9993065595626831,0.9998026490211487,-0.0004960894584655762,0.24168163537979126
239,0.9466177821159363,0.9946029782295227,-0.047985196113586426,0.4299989938735962
240,0.998846173286438,0.9997922778129578,-0.0009461045265197754,0.37060442566871643
241,0.9795941114425659,0.999816358089447,-0.020222246646881104,0.27847522497177124
242,0.995919942855835,0.9972610473632812,-0.001341104507446289,0.41012975573539734
243,0.9996703863143921,0.9995647072792053,0.00010567903518676758,0.28034278750419617
244,0.9998651742935181,0.9996892213821411,0.00017595291137695312,0.27582478523254395
245,0.9954764246940613,0.9948030114173889,0.0006734132766723633,0.6899476647377014
246,0.9995526671409607,0.996807873249054,0.0027447938919067383,0.2705977261066437
247,0.9997442364692688,0.9953142404556274,0.004429996013641357,0.45069724321365356
248,0.9995983242988586,0.9979606866836548,0.0016376376152038574,0.3408432602882385
249,0.9998748302459717,0.9998040795326233,7.075071334838867e-05,0.28430604934692383
250,0.9997579455375671,0.9998509883880615,-9.304285049438477e-05,0.4405041038990021
251,0.30547991394996643,0.9887840747833252,-0.6833041608333588,0.35883790254592896
252,0.09335560351610184,0.0016545257531106472,0.09170107776299119,0.441577672958374
253,0.9995829463005066,0.999681830406189,-9.888410568237305e-05,0.5531532168388367
254,0.9992268085479736,0.9993517994880676,-0.00012499094009399414,0.265065997838974
255,0.9981063604354858,0.9985313415527344,-0.00042498111724853516,0.3265573978424072
256,0.9991746544837952,0.9979714751243591,0.0012031793594360352,0.36811354756355286
257,0.999503493309021,0.9993730187416077,0.00013047456741333008,0.4958524703979492
258,0.9933170080184937,0.9995899796485901,-0.0062729716300964355,0.40783020853996277
259,0.9996194839477539,0.019435426220297813,0.9801840577274561,0.6115039587020874
260,0.9997468590736389,0.9963130354881287,0.003433823585510254,0.37263670563697815
261,0.999803364276886,0.00733721861615777,0.9924661456607282,0.501677393913269
262,0.9996765851974487,0.04995220527052879,0.9497243799269199,0.40064334869384766
263,0.9996113181114197,0.9997387528419495,-0.00012743473052978516,0.3352198898792267
264,0.9997957348823547,0.12461421638727188,0.8751815184950829,0.39243006706237793
265,0.9968516230583191,0.9990124702453613,-0.0021608471870422363,0.29227253794670105
266,0.55925452709198,0.011178589425981045,0.5480759376659989,0.39053967595100403
267,0.9904252886772156,0.999233603477478,-0.008808314800262451,0.39792391657829285
268,0.9944477081298828,0.9998052716255188,-0.005357563495635986,0.29530128836631775
269,0.9728429913520813,0.999819815158844,-0.026976823806762695,0.6078025102615356
270,0.998908519744873,0.9989264607429504,-1.7940998077392578e-05,0.3131558299064636
271,0.999707043170929,0.999645471572876,6.157159805297852e-05,0.3266463279724121
272,0.18759584426879883,0.9994376301765442,-0.8118417859077454,0.3592514097690582
273,0.9984410405158997,0.9891268610954285,0.009314179420471191,0.26897865533828735
274,0.0015289169969037175,0.9135515689849854,-0.9120226519880816,0.338813841342926
275,0.9982230067253113,0.9994615912437439,-0.0012385845184326172,0.5664120316505432
276,0.9996401071548462,0.996664822101593,0.002975285053253174,0.42911070585250854
277,0.9997203946113586,0.9998517036437988,-0.00013130903244018555,0.30283743143081665
278,0.974242091178894,0.08949799835681915,0.8847440928220749,0.3771834969520569
279,0.9127612113952637,0.995331346988678,-0.0825701355934143,0.3273583948612213
280,0.9987494945526123,0.0012128317030146718,0.9975366628495976,0.46890875697135925
281,0.9997437596321106,0.9974780678749084,0.0022656917572021484,0.4150550663471222
282,0.9997320771217346,0.01290652435272932,0.9868255527690053,0.4364623725414276
283,0.9998382329940796,0.720238983631134,0.27959924936294556,0.38009801506996155
284,0.9998173117637634,0.9998383522033691,-2.104043960571289e-05,0.25201916694641113
285,0.005853633396327496,0.9941469430923462,-0.9882933096960187,0.3558282256126404
286,0.0015555605059489608,0.997632622718811,-0.9960770622128621,0.4073392152786255
287,0.0030776041094213724,0.9991301894187927,-0.9960525853093714,0.2780069410800934
288,0.014061975292861462,0.528458833694458,-0.5143968584015965,0.46634146571159363
289,0.9997789263725281,0.999872088432312,-9.316205978393555e-05,0.24478855729103088
290,0.9676344394683838,0.9996788501739502,-0.032044410705566406,0.32378777861595154
291,0.9988481998443604,0.9975178241729736,0.0013303756713867188,0.6467426419258118
292,0.9818484783172607,0.9967591166496277,-0.014910638332366943,0.5779646635055542
293,0.9990481734275818,0.6064717173576355,0.3925764560699463,0.46343958377838135
294,0.9972224235534668,0.9975817203521729,-0.0003592967987060547,0.35387006402015686
295,0.9998372793197632,0.9960428476333618,0.003794431686401367,0.34059494733810425
296,0.9998062252998352,0.9992029070854187,0.0006033182144165039,0.3451274633407593
297,0.9848302602767944,0.04107755795121193,0.9437527023255825,0.5405980944633484
298,0.9991182684898376,0.9988954067230225,0.00022286176681518555,0.359016478061676
299,0.9996877908706665,0.9997199177742004,-3.212690353393555e-05,0.5960346460342407
300,0.9987136125564575,0.022669648751616478,0.976043963804841,0.581891655921936
301,0.9958368539810181,0.18882004916667938,0.8070168048143387,0.29255175590515137
302,0.9992544054985046,0.0012450016802176833,0.998009403818287,0.3951686918735504
303,0.9978623986244202,0.8595526218414307,0.1383097767829895,0.6128712892532349
304,0.07143682986497879,0.060983505100011826,0.010453324764966965,0.3077775537967682
305,0.003036830108612776,0.9998003840446472,-0.9967635539360344,0.3739098012447357
306,0.7442101240158081,0.9717051386833191,-0.227495014667511,0.5431106686592102
307,0.9997687935829163,0.9991002082824707,0.0006685853004455566,0.3155054450035095
308,0.9997369647026062,0.9875505566596985,0.012186408042907715,0.2570874094963074
309,0.9998182654380798,0.9997908473014832,2.7418136596679688e-05,0.29658329486846924
310,0.02770528383553028,0.9568939805030823,-0.929188696667552,0.3180866837501526
311,0.026145892217755318,0.9980613589286804,-0.9719154667109251,0.31553900241851807
312,0.9976184964179993,0.9998694658279419,-0.002250969409942627,0.2488481104373932
313,0.999852180480957,0.9932699799537659,0.006582200527191162,0.28349170088768005
314,0.9906163811683655,0.0513891726732254,0.9392272084951401,0.4162895083427429
315,0.9997370839118958,0.9921987652778625,0.007538318634033203,0.3151072561740875
316,0.999657392501831,0.9990056157112122,0.0006517767906188965,0.2870694398880005
317,0.994820237159729,0.9996447563171387,-0.004824519157409668,0.5105998516082764
318,0.9970276951789856,0.0017651710659265518,0.995262524113059,0.5452497601509094
319,0.9993274211883545,0.008255860768258572,0.9910715604200959,0.5457118153572083
320,0.4290069341659546,0.9996708631515503,-0.5706639289855957,0.43863630294799805
321,0.999786913394928,0.9022111892700195,0.09757572412490845,0.41204580664634705
322,0.9998555183410645,0.9998326301574707,2.288818359375e-05,0.25249239802360535
323,0.9997429251670837,0.9998717308044434,-0.00012880563735961914,0.29389122128486633
324,0.9660729169845581,0.8802210688591003,0.08585184812545776,0.3269650936126709
325,0.9993696808815002,0.9985199570655823,0.0008497238159179688,0.5824283361434937
326,0.9997606873512268,0.971687912940979,0.028072774410247803,0.30447959899902344
327,0.9980352520942688,0.9998070597648621,-0.0017718076705932617,0.2937133014202118
328,0.9991697072982788,0.9947723746299744,0.004397332668304443,0.2818392813205719
329,0.9997463822364807,0.9998354911804199,-8.910894393920898e-05,0.30954593420028687
330,0.9997888207435608,0.9997749924659729,1.3828277587890625e-05,0.27645158767700195
331,0.010286523960530758,0.2659468352794647,-0.25566031131893396,0.42665231227874756
332,0.9998125433921814,0.9980931878089905,0.001719355583190918,0.5771504640579224
333,0.9998575448989868,0.05302565544843674,0.9468318894505501,0.5811609029769897
334,0.9998049139976501,0.9851190447807312,0.014685869216918945,0.38764050602912903
335,0.9998067021369934,0.9505376815795898,0.049269020557403564,0.28740766644477844
336,0.9998242259025574,0.0017012916505336761,0.9981229342520237,0.2678775489330292
337,0.9998624324798584,0.9998051524162292,5.728006362915039e-05,0.289265900850296
338,0.9954782128334045,0.9983066320419312,-0.0028284192085266113,0.41673868894577026
339,0.9995118379592896,0.9076828360557556,0.09182900190353394,0.42165330052375793
340,0.999810516834259,0.9905213117599487,0.009289205074310303,0.6188352108001709
341,0.9998611211776733,0.003236058633774519,0.9966250625438988,0.42671579122543335
342,0.9998810291290283,0.9895772933959961,0.010303735733032227,0.3503710627555847
343,0.9998008608818054,0.9991626739501953,0.0006381869316101074,0.33658090233802795
344,0.9998199343681335,0.9985988736152649,0.0012210607528686523,0.551967203617096
345,0.9937817454338074,0.9703575372695923,0.023424208164215088,0.3524962365627289
346,0.9991581439971924,0.019900666549801826,0.9792574774473906,0.5620918273925781
347,0.999247670173645,0.05856805667281151,0.9406796135008335,0.3352522552013397
348,0.999607503414154,0.7247635126113892,0.2748439908027649,0.3246577978134155
349,0.9993888139724731,0.999736487865448,-0.0003476738929748535,0.3028489053249359
350,0.999861478805542,0.9996989965438843,0.00016248226165771484,0.2649060785770416
351,0.0025665797293186188,0.9976052045822144,-0.9950386248528957,0.6113099455833435
352,0.31197378039360046,0.9985528588294983,-0.6865790784358978,0.3905079662799835
353,0.9713185429573059,0.9508283734321594,0.020490169525146484,0.4079323709011078
354,0.99943608045578,0.0007174921920523047,0.9987185882637277,0.3725266456604004
355,0.9996449947357178,0.6903420090675354,0.3093029856681824,0.34021422266960144
356,0.9992338418960571,0.9995224475860596,-0.0002886056900024414,0.4720730483531952
357,0.9994218349456787,0.9613306522369385,0.038091182708740234,0.5075088739395142
358,0.9990202188491821,0.9928557872772217,0.006164431571960449,0.28469929099082947
359,0.9994741082191467,0.9989535808563232,0.0005205273628234863,0.39921218156814575
360,0.9998356103897095,0.999842643737793,-7.033348083496094e-06,0.3190392553806305
